,day,month,year,Cleaned_Tweets,Retweets,Likes
2490,15,10,2022,"Damned if you do, damned if you donât, so â guess Iâm just damned",1027,18706
2491,15,10,2022,Definitely one of the strangest meetings Iâve ever experienced.  was there too.,354,8637
2492,15,10,2022,7 years ago,378,11383
2493,15,10,2022,The hilarious thing is youâre not wrong ,446,8447
2494,15,10,2022,"It has required a lot of our resources. Going into super lockdown mode slows down new development progress, as we have to resist attacks from a sophisticated adversary actively at war.",246,3226
2495,15,10,2022,"Starship amp next-gen Starlink satellites are key, but much risk lies ahead before those are working at scale",208,3736
2496,15,10,2022,Of course. And their signal jamming systems are also getting better.,227,3243
2497,15,10,2022,"Starlink is the primary communications system of the Ukrainian army on the war front. If anyone else wants this job, please be my guest â",1187,8805
2498,15,10,2022,Thank you for clarifying this ,1671,50531
2499,15,10,2022,"Internet fiber, phone lines, cell towers amp other space-based comms in war areas have been destroyed. Starlink is all thatâs left. For now.",380,3792
2500,15,10,2022,This has potential,297,7694
2501,15,10,2022,"Big difference between peace comms vs warfront comms. Starlink is only comms system still working at warfront â others all dead. Russia is actively trying to kill Starlink. To safeguard, SpaceX has diverted massive resources towards defense.Even so, Starlink may still die.",921,6398
2502,15,10,2022,Accurate,765,17508
2503,15,10,2022,"Curses, foiled again",766,27389
2504,15,10,2022,"Would be great if someday humanity stopped pointing nukes at itself that would destroy almost all life on Earth.In any given year, there is a chance above zero that they will be launched. We are now at the highest risk in 60 years.",817,5474
2505,15,10,2022,"The amount SpaceX is requesting for a major battlefield advantage is less than the cost of one new GPS satellite. Ironically, GPS doesnât work on battlefields, as the signal is easy to jam, but Starlink does.",1540,20168
2506,15,10,2022,"Russia has the ability to destroy USA amp Europe utterly with nuclear missiles in less than 30 minutes amp vice versa.A surprising number of people donât know this.Of course, it would be MAD to use them, but it is also MAD to be in this situation at all.",5650,26663
2507,15,10,2022,"DoD provided about 3% of the Falcon 1 development cost. Appreciated, certainly, but should be seen in context.",224,3323
2508,16,10,2022,Good thread,276,6712
2509,16,10,2022,"This is harder than it sounds, but ok",298,6975
2510,16,10,2022,Deus X Machina,4193,67241
2511,16,10,2022,"We are proceeding very carefully. If there is a RUD on the pad, Starship progress will be set back by 6 months.",691,10708
2512,16,10,2022,Game over when not if Earth gets hit by an object of that size,3382,69101
2513,16,10,2022,Ramen gtgt Lambos,190,3102
2514,16,10,2022,Used a lot in rocketry,366,6928
2515,16,10,2022,So true,22035,238913
2516,16,10,2022,Every millipede has its millennia,493,13334
2517,16,10,2022,We should bring back their outfits,494,15528
2518,16,10,2022,Fancy a game of meme tennis,2825,44742
2519,16,10,2022,I read this as goth clowns lonely,138,3738
2520,16,10,2022,Did you hear about the dyslexic KBG agent â itâs pot secret,5101,94715
2521,16,10,2022,"Venn diagram intersection of those two audiences is pretty small, I guess",556,14724
2522,16,10,2022,Not as popular as Iâd hoped sigh,619,16678
2523,16,10,2022,Pitching my idea once again for a crossover of Das Boot amp Boss Baby.âDas Babyâ â Hijinks on the high seas,1975,31397
2524,16,10,2022,"Just a scratch, we can buff it out",184,4065
2525,16,10,2022,Mostly accurate,87,2152
2526,16,10,2022,The comments in this thread are a conspiracy theoristâs wet dream,2358,63060
2527,16,10,2022,Yup,289,7734
2528,16,10,2022,Buy Burnt Hair from a company that digs holes,1628,34196
2529,17,10,2022,"If Russia faces destruction of their army and utter defeat by NATO, they will use nukes, then NATO will respond with nukes and civilization is over",1197,9845
2530,17,10,2022,"But, hey, look on the bright side At least Russia doesnât get Crimea in that scenario, so you can be comforted by that thought, while watching the mushroom clouds rise.",1003,11703
2531,17,10,2022,"Obviously many disagree with this logic, but what do they think is their probability of being wrong about WW3. If they say 0%, they are utterly dangerous fools.",380,4944
2532,17,10,2022,"Russia has been punched in the nose and forced to retreat many times by Ukraine. But what you donât want to do is give Russia a choice of total, humiliating defeat or nukes â then the probability of them using nukes is high.",243,3448
2533,17,10,2022,"To be precise, 25,300 terminals were sent to Ukraine, but, at present, only 10,630 are paying for service",743,9328
2534,17,10,2022,Probably not,91,2294
2535,17,10,2022,"Wrong analogy. America also had a humiliating withdrawal from Afghanistan. No one in America sees that country as part of America.Crimea is seen as a crucial part of Russia by Russia, much as Hawaii is seen as a crucial part of America.",895,8736
2536,17,10,2022,SpaceX has already withdrawn its request for funding,3214,57357
2537,17,10,2022,Practice makes perfect â,2727,45837
2538,17,10,2022,"Whether one likes it or not, Crimea is absolutely seen as a core part of Russia by Russia. Crimea is also of critical national security importance to Russia, as it is their southern navy base.From their standpoint losing Crimea is like USA losing Hawaii amp Pearl Harbor.",2523,15883
2539,17,10,2022,"If Russia is faced with the choice of losing Crimea or using battlefield nukes, they will choose the latter.Weâve already sanctioned/cutoff Russia in every possible way, so what more do they have left to lose If we nuke Russia back, they will nuke us and then we have WW3.",3111,19765
2540,17,10,2022,Exceptionally well-said,9275,59111
2541,17,10,2022,"Standard non-performance 3 amp Y suspension in production now has improved comfort, without affecting handling",211,2536
2542,17,10,2022,"Yeah, RV version is lower priority than standard version. You should still see high speeds during off hours. Is that happeningAs we add more satellites amp upgrade satellite technology, speeds in high user density locations should see significant increases.",84,1693
2543,17,10,2022,"Ok, we will add a donate option to Starlink",4098,74035
2544,17,10,2022,"Thatâs oddly low. Normally, much higher.",54,2312
2545,17,10,2022,Are there others that want to donate Starlinks to places in need,5432,63326
2546,17,10,2022,Ok,589,22075
2547,17,10,2022, thatâs happened to me many times,68,1697
2548,17,10,2022,A much quieter leaf blower is possible,99,1986
2549,17,10,2022,Exactly,156,3728
2550,18,10,2022,Smart Maybe. Does dumb stuff Definitely,589,12432
2551,18,10,2022,True,102,2671
2552,18,10,2022,Exactly,64,1531
2553,18,10,2022,"Should I make weapons Ideally, not.",205,3868
2554,18,10,2022,Actually Smart Summon is almost done,785,15877
2555,18,10,2022,Drone War I,5267,55658
2556,18,10,2022,Yes,571,12232
2557,18,10,2022,I have a plan,2331,64821
2558,18,10,2022,Thanks Optimus :,708,18697
2559,18,10,2022,An easy prediction,160,4861
2560,19,10,2022,Vox Populi Vox Dei,5709,53880
2561,19,10,2022,"Will require truly exceptional execution, but it is possible",745,11060
2562,19,10,2022,"I will not let you down, no matter what it takes",35111,392237
2563,19,10,2022,Awesome,88,2381
2564,19,10,2022,"We even did a Starlink video call on one airplane aloft to Starlink on another, far away, airplane aloft and it worked perfectly with no lag",2060,37029
2565,19,10,2022,"Several major architectural upgrades in 10.69.3, so itâs much more than a point release, but weâre sticking with 10.69 just cause haha",470,7090
2566,19,10,2022,"No money from DoD, but several other countries, orgs amp individuals are paying for 11k/25k terminals thanks.SpaceX is losing 20M/month due to unpaid service amp costs related to enhanced security measures for cyberwar defense, but weâll keep doing it sigh.",2801,33352
2567,19,10,2022,Definitely giving me kid naming ideas ,1364,43868
2568,19,10,2022,And â sold out,1745,57905
2569,19,10,2022,Internet in airplanes will feel same as if you were accessing Internet at home,8082,98109
2570,19,10,2022,"28,700 bottles of exquisite Burnt Hair perfume already sold Only 1,300 left of this unique, limited edition, collectorâs item.",3324,46000
2571,19,10,2022,Weâre working on it. Hope to release something next week.,183,2900
2572,19,10,2022,Sounds fair,215,5357
2573,20,10,2022,"Btw, howâs it going in Bakhmut",751,15340
2574,20,10,2022,Pretty good troll tbh,1347,39191
2575,20,10,2022,humour,125,4777
2576,20,10,2022,I couldnât agree more ,100,2418
2577,20,10,2022,British humor is the best,1981,58475
2578,20,10,2022,That should be the nature of the debate,71,1395
2579,20,10,2022,Compromise is overwhelmingly the most likely outcome â just a question of how much death amp destruction happens before then,383,4643
2580,20,10,2022,Exactly,1104,26370
2581,20,10,2022,Congrats to  team on 48th launch this year Falcon 9 now holds record for most launches of a single vehicle type in a year.,5308,75918
2582,20,10,2022,Same,287,6627
2583,20,10,2022,Exactly,79,1963
2584,20,10,2022,"SpaceX has more active satellites in orbit than rest of Earth combined, tracking to double rest of Earth soon",1465,16597
2585,20,10,2022,"The media reports with great fanfare my predictions that are late, but rarely those that come early",1569,23663
2586,20,10,2022,Accelerating sustainable energy is our primary mission,1458,18526
2587,20,10,2022,"Most probable outcome by far is a horrible war of attrition that destroys Ukraine amp severely damages Russia, with massive body count on both sides.And, in the end, the same outcome. So why",265,3209
2588,21,10,2022,Yes,183,4890
2589,21,10,2022,un ass ailable logic,128,2797
2590,21,10,2022,One of my favorite conspiracy theories is that the world is actually 80% men,133,2735
2591,21,10,2022,"Next week. Itâs actually a major release, so a lot more internal testing is needed before going to public beta.",556,8565
2592,21,10,2022, Although there could be more RampD in candy tbh. Feels like there hasnât been much improvement in decades.,1039,27075
2593,21,10,2022,Cool,867,13902
2594,21,10,2022,"Youâre right. Eventually, we all run out of time.",119,2138
2595,21,10,2022,"Headline is misleading. Starlink can obviously offer far more robust positioning than GPS, as it will have 1000X more satellites over time. Not all will have line of sight to users, but still gt10X GPS amp far stronger signal.Just not todayâs problem.",762,9831
2596,21,10,2022,"Varies a lot. Tesla amp SpaceX are in good positions, but many other companies are not. Recessions do have a silver lining in that companies that shouldnât exist stop existing.",337,3623
2597,21,10,2022,"Only Giga Berlin can make these colors, as paint shop was specially built to apply many fine layers of paint, giving it complexity not otherwise possible",2900,42072
2598,21,10,2022,"Russia overrunning Ukraine would destabilize the entire region, perhaps the world",102,1484
2599,21,10,2022,Certainly warrants closer scrutiny,1303,16245
2600,21,10,2022,"If Russia faced calamitous defeat in conventional warfare for something as strategically critical as Crimea, the probability of using nuclear weapons is high",123,1465
2601,21,10,2022,I do. Yes.,78,2029
2602,21,10,2022,"Still very unlikely, but this is the closest weâve been since Cuba in â62",102,1582
2603,21,10,2022,"Just guessing, but probably until spring of â24",561,5054
2604,21,10,2022,It sure would be nice to have one year without a horrible global event,3155,50073
2605,21,10,2022,âBrutal for both sidesâ will be a common phrase in the months to come,91,1555
2606,21,10,2022,No way,2842,20196
2607,21,10,2022,Maybe,153,3127
2608,21,10,2022,"Those who want Putin removed are laboring under the misapprehension that whoever replaces him will be more amenable to peace or western philosophy, but I think this is unlikely â the Kremlin is not the Nice Guy Olympics",508,5406
2609,22,10,2022,Good point ,1895,36854
2610,22,10,2022,This needs to change. Manufacturing is awesome,1325,19386
